date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls
2021-04-05,2021,14,2021 W14,4,2021 M 4,5,0,Mon,6,10373.039545103224,3.257923269391159e-05,0.3379456690830648
2021-04-12,2021,15,2021 W15,4,2021 M 4,12,0,Mon,6,10828.901859085996,3.257923269391159e-05,0.3527973134866945
2021-04-19,2021,16,2021 W16,4,2021 M 4,19,0,Mon,6,11280.696421834047,3.257923269391159e-05,0.3675164336763073
2021-04-26,2021,17,2021 W17,4,2021 M 4,26,0,Mon,6,11724.654089362664,3.257923269391159e-05,0.38198023383296836
2021-05-03,2021,18,2021 W18,5,2021 M 5,3,0,Mon,6,12156.94988021456,3.257923269391159e-05,0.3960640989957308
2021-05-10,2021,19,2021 W19,5,2021 M 5,10,0,Mon,6,12573.736507633728,3.257923269391159e-05,0.4096426875141305
2021-05-17,2021,20,2021 W20,5,2021 M 5,17,0,Mon,6,12971.17791173931,3.257923269391159e-05,0.42259102350068123
2021-05-24,2021,21,2021 W21,5,2021 M 5,24,0,Mon,6,13345.482791699462,3.257923269391159e-05,0.43478558928336963
2021-05-31,2021,22,2021 W22,5,2021 M 5,31,0,Mon,6,13692.938137905221,3.257923269391159e-05,0.44610541785815067
2021-06-07,2021,23,2021 W23,6,2021 M 6,7,0,Mon,6,14009.942764144365,3.257923269391159e-05,0.4564331853414422
2021-06-14,2021,24,2021 W24,6,2021 M 6,14,0,Mon,6,14293.040839775287,3.257923269391159e-05,0.46565630342262065
2021-06-21,2021,25,2021 W25,6,2021 M 6,21,0,Mon,6,14538.955421900844,3.257923269391159e-05,0.4736680118165152
2021-06-28,2021,26,2021 W26,6,2021 M 6,28,0,Mon,6,14744.621987542245,3.257923269391159e-05,0.480368470715904
2021-07-05,2021,27,2021 W27,7,2021 M 7,5,0,Mon,6,14907.221965812892,3.257923269391159e-05,0.4856658532440084
2021-07-12,2021,28,2021 W28,7,2021 M 7,12,0,Mon,6,15024.21627009226,3.257923269391159e-05,0.4894774379069882
2021-07-19,2021,29,2021 W29,7,2021 M 7,19,0,Mon,6,15093.378830199763,3.257923269391159e-05,0.49173070104643724
2021-07-26,2021,30,2021 W30,7,2021 M 7,26,0,Mon,6,15112.830124568613,3.257923269391159e-05,0.49236440929187775
2021-08-02,2021,31,2021 W31,8,2021 M 8,2,0,Mon,6,15081.070712419678,3.257923269391159e-05,0.49132971201325576
2021-08-09,2021,32,2021 W32,8,2021 M 8,9,0,Mon,6,14997.014765935355,3.257923269391159e-05,0.488591233773436
2021-08-16,2021,33,2021 W33,8,2021 M 8,16,0,Mon,6,14860.023602433455,3.257923269391159e-05,0.4841281667806979
2021-08-23,2021,34,2021 W34,8,2021 M 8,23,0,Mon,6,14669.939216541028,3.257923269391159e-05,0.47793536334122927
2021-08-30,2021,35,2021 W35,8,2021 M 8,30,0,Mon,6,14427.117812368251,3.257923269391159e-05,0.470024428311622
2021-09-06,2021,36,2021 W36,9,2021 M 9,6,0,Mon,6,14132.463335682305,3.257923269391159e-05,0.46042481155136783
2021-09-13,2021,37,2021 W37,9,2021 M 9,13,0,Mon,6,13787.461006081203,3.257923269391159e-05,0.4491849003753519
2021-09-20,2021,38,2021 W38,9,2021 M 9,20,0,Mon,6,13394.2108491677,3.257923269391159e-05,0.4363731120063497
2021-09-27,2021,39,2021 W39,9,2021 M 9,27,0,Mon,6,12955.461228723118,3.257923269391159e-05,0.42207898602752025
2021-10-04,2021,40,2021 W40,10,2021 M10,4,0,Mon,6,12474.64237888123,3.257923269391159e-05,0.40641427683490244
2021-10-11,2021,41,2021 W41,10,2021 M10,11,0,Mon,6,11955.899936302148,3.257923269391159e-05,0.38951404608991047
2021-10-18,2021,42,2021 W42,10,2021 M10,18,0,Mon,6,11404.128472346118,3.257923269391159e-05,0.3715377551718267
2021-10-25,2021,43,2021 W43,10,2021 M10,25,0,Mon,6,10825.005025247476,3.257923269391159e-05,0.35267035763029986
2021-11-01,2021,44,2021 W44,11,2021 M11,1,0,Mon,6,10225.022632288443,3.257923269391159e-05,0.3331233916378376
2021-11-08,2021,45,2021 W45,11,2021 M11,8,0,Mon,6,9611.52386197302,3.257923269391159e-05,0.31313607244230285
2021-11-15,2021,46,2021 W46,11,2021 M11,15,0,Mon,6,8992.734346200836,3.257923269391159e-05,0.29297638481940796
2021-11-22,2021,47,2021 W47,11,2021 M11,22,0,Mon,6,8377.796312441054,3.257923269391159e-05,0.27294217552521155
2021-11-29,2021,48,2021 W48,11,2021 M11,29,0,Mon,6,7776.802115906185,3.257923269391159e-05,0.2533622457486116
2021-12-06,2021,49,2021 W49,12,2021 M12,6,0,Mon,6,7200.827771725955,3.257923269391159e-05,0.2345974435638408
2021-12-13,2021,50,2021 W50,12,2021 M12,13,0,Mon,6,6661.966487121259,3.257923269391159e-05,0.21704175638296427
2021-12-20,2021,51,2021 W51,12,2021 M12,20,0,Mon,6,6173.36219357787,3.257923269391159e-05,0.20112340340836993
2021-12-27,2021,52,2021 W52,12,2021 M12,27,0,Mon,6,5749.243079020458,3.257923269391159e-05,0.18730592808526825
2021-03-29,2021,13,2021 W13,3,2021 M 3,29,0,Mon,7,9916.789254223993,0.0041163860508757295,40.82133295556198
2021-04-05,2021,14,2021 W14,4,2021 M 4,5,0,Mon,7,10373.039545103224,0.0041163860508757295,42.69943528864523
2021-04-12,2021,15,2021 W15,4,2021 M 4,12,0,Mon,7,10828.901859085996,0.0041163860508757295,44.57594055904385
2021-04-19,2021,16,2021 W16,4,2021 M 4,19,0,Mon,7,11280.696421834047,0.0041163860508757295,46.43570139500142
2021-04-26,2021,17,2021 W17,4,2021 M 4,26,0,Mon,7,11724.654089362664,0.0041163860508757295,48.26320254479555
2021-05-03,2021,18,2021 W18,5,2021 M 5,3,0,Mon,7,12156.94988021456,0.0041163860508757295,50.04269890811059
2021-05-10,2021,19,2021 W19,5,2021 M 5,10,0,Mon,7,12573.736507633728,0.0041163860508757295,51.75835356741039
2021-05-17,2021,20,2021 W20,5,2021 M 5,17,0,Mon,7,12971.17791173931,0.0041163860508757295,53.39437581931107
2021-05-24,2021,21,2021 W21,5,2021 M 5,24,0,Mon,7,13345.482791699462,0.0041163860508757295,54.93515920595375
2021-05-31,2021,22,2021 W22,5,2021 M 5,31,0,Mon,7,13692.938137905221,0.0041163860508757295,56.36541954637734
2021-06-07,2021,23,2021 W23,6,2021 M 6,7,0,Mon,7,14009.942764144365,0.0041163860508757295,57.67033296789123
2021-06-14,2021,24,2021 W24,6,2021 M 6,14,0,Mon,7,14293.040839775287,0.0041163860508757295,58.835673937448114
2021-06-21,2021,25,2021 W25,6,2021 M 6,21,0,Mon,7,14538.955421900844,0.0041163860508757295,59.847953293016694
2021-06-28,2021,26,2021 W26,6,2021 M 6,28,0,Mon,7,14744.621987542245,0.0041163860508757295,60.69455627495447
2021-07-05,2021,27,2021 W27,7,2021 M 7,5,0,Mon,7,14907.221965812892,0.0041163860508757295,61.36388055738046
2021-07-12,2021,28,2021 W28,7,2021 M 7,12,0,Mon,7,15024.21627009226,0.0041163860508757295,61.84547427954796
2021-07-19,2021,29,2021 W29,7,2021 M 7,19,0,Mon,7,15093.378830199763,0.0041163860508757295,62.13017407721734
2021-07-26,2021,30,2021 W30,7,2021 M 7,26,0,Mon,7,15112.830124568613,0.0041163860508757295,62.21024311402875
2021-08-02,2021,31,2021 W31,8,2021 M 8,2,0,Mon,7,15081.070712419678,0.0041163860508757295,62.07950911287486
2021-08-09,2021,32,2021 W32,8,2021 M 8,9,0,Mon,7,14997.014765935355,0.0041163860508757295,61.73350238727364
2021-08-16,2021,33,2021 W33,8,2021 M 8,16,0,Mon,7,14860.023602433455,0.0041163860508757295,61.16959387274118
2021-08-23,2021,34,2021 W34,8,2021 M 8,23,0,Mon,7,14669.939216541028,0.0041163860508757295,60.38713315816432
2021-08-30,2021,35,2021 W35,8,2021 M 8,30,0,Mon,7,14427.117812368251,0.0041163860508757295,59.38758651717344
2021-09-06,2021,36,2021 W36,9,2021 M 9,6,0,Mon,7,14132.463335682305,0.0041163860508757295,58.17467493951532
2021-09-13,2021,37,2021 W37,9,2021 M 9,13,0,Mon,7,13787.461006081203,0.0041163860508757295,56.75451216242571
2021-09-20,2021,38,2021 W38,9,2021 M 9,20,0,Mon,7,13394.2108491677,0.0041163860508757295,55.13574270200228
2021-09-27,2021,39,2021 W39,9,2021 M 9,27,0,Mon,7,12955.461228723118,0.0041163860508757295,53.32967988457718
2021-10-04,2021,40,2021 W40,10,2021 M10,4,0,Mon,7,12474.64237888123,0.0041163860508757295,51.35044387808992
2021-10-11,2021,41,2021 W41,10,2021 M10,11,0,Mon,7,11955.899936302148,0.0041163860508757295,49.215099723460185
2021-10-18,2021,42,2021 W42,10,2021 M10,18,0,Mon,7,11404.128472346118,0.0041163860508757295,46.9437953659603
2021-10-25,2021,43,2021 W43,10,2021 M10,25,0,Mon,7,10825.005025247476,0.0041163860508757295,44.55989968658838
2021-11-01,2021,44,2021 W44,11,2021 M11,1,0,Mon,7,10225.022632288443,0.0041163860508757295,42.09014053344078
2021-11-08,2021,45,2021 W45,11,2021 M11,8,0,Mon,7,9611.52386197302,0.0041163860508757295,39.564742753084964
2021-11-15,2021,46,2021 W46,11,2021 M11,15,0,Mon,7,8992.734346200836,0.0041163860508757295,37.01756622193219
2021-11-22,2021,47,2021 W47,11,2021 M11,22,0,Mon,7,8377.796312441054,0.0041163860508757295,34.486243877610484
2021-11-29,2021,48,2021 W48,11,2021 M11,29,0,Mon,7,7776.802115906185,0.0041163860508757295,32.01231975033708
2021-12-06,2021,49,2021 W49,12,2021 M12,6,0,Mon,7,7200.827771725955,0.0041163860508757295,29.641386994291285
2021-12-13,2021,50,2021 W50,12,2021 M12,13,0,Mon,7,6661.966487121259,0.0041163860508757295,27.423225918987537
2021-12-20,2021,51,2021 W51,12,2021 M12,20,0,Mon,7,6173.36219357787,0.0041163860508757295,25.41194202064754
2021-12-27,2021,52,2021 W52,12,2021 M12,27,0,Mon,7,5749.243079020458,0.0041163860508757295,23.666104013573644
2021-03-29,2021,13,2021 W13,3,2021 M 3,29,0,Mon,8,9916.789254223993,0.012055945058381985,119.55626640447733
2021-04-05,2021,14,2021 W14,4,2021 M 4,5,0,Mon,8,10373.039545103224,0.012055945058381985,125.05679484418812
2021-04-12,2021,15,2021 W15,4,2021 M 4,12,0,Mon,8,10828.901859085996,0.012055945058381985,130.5526458557513
2021-04-19,2021,16,2021 W16,4,2021 M 4,19,0,Mon,8,11280.696421834047,0.012055945058381985,135.99945628191753
2021-04-26,2021,17,2021 W17,4,2021 M 4,26,0,Mon,8,11724.654089362664,0.012055945058381985,141.35178552988995
2021-05-03,2021,18,2021 W18,5,2021 M 5,3,0,Mon,8,12156.94988021456,0.012055945058381985,146.5635198333702
2021-05-10,2021,19,2021 W19,5,2021 M 5,10,0,Mon,8,12573.736507633728,0.012055945058381985,151.58827651460402
2021-05-17,2021,20,2021 W20,5,2021 M 5,17,0,Mon,8,12971.17791173931,0.012055945058381985,156.3798082464271
2021-05-24,2021,21,2021 W21,5,2021 M 5,24,0,Mon,8,13345.482791699462,0.012055945058381985,160.89240731431096
2021-05-31,2021,22,2021 W22,5,2021 M 5,31,0,Mon,8,13692.938137905221,0.012055945058381985,165.08130987840866
2021-06-07,2021,23,2021 W23,6,2021 M 6,7,0,Mon,8,14009.942764144365,0.012055945058381985,168.9031002356007
2021-06-14,2021,24,2021 W24,6,2021 M 6,14,0,Mon,8,14293.040839775287,0.012055945058381985,172.31611508154077
2021-06-21,2021,25,2021 W25,6,2021 M 6,21,0,Mon,8,14538.955421900844,0.012055945058381985,175.28084777270146
2021-06-28,2021,26,2021 W26,6,2021 M 6,28,0,Mon,8,14744.621987542245,0.012055945058381985,177.7603525884203
2021-07-05,2021,27,2021 W27,7,2021 M 7,5,0,Mon,8,14907.221965812892,0.012055945058381985,179.7206489929453
2021-07-12,2021,28,2021 W28,7,2021 M 7,12,0,Mon,8,15024.21627009226,0.012055945058381985,181.131125897481
2021-07-19,2021,29,2021 W29,7,2021 M 7,19,0,Mon,8,15093.378830199763,0.012055945058381985,181.9649459222341
2021-07-26,2021,30,2021 W30,7,2021 M 7,26,0,Mon,8,15112.830124568613,0.012055945058381985,182.19944965845937
2021-08-02,2021,31,2021 W31,8,2021 M 8,2,0,Mon,8,15081.070712419678,0.012055945058381985,181.8165599305053
2021-08-09,2021,32,2021 W32,8,2021 M 8,9,0,Mon,8,14997.014765935355,0.012055945058381985,180.80318605786002
2021-08-16,2021,33,2021 W33,8,2021 M 8,16,0,Mon,8,14860.023602433455,0.012055945058381985,179.15162811719728
2021-08-23,2021,34,2021 W34,8,2021 M 8,23,0,Mon,8,14669.939216541028,0.012055945058381985,176.8599812044219
2021-08-30,2021,35,2021 W35,8,2021 M 8,30,0,Mon,8,14427.117812368251,0.012055945058381985,173.93253969671574
2021-09-06,2021,36,2021 W36,9,2021 M 9,6,0,Mon,8,14132.463335682305,0.012055945058381985,170.38020151458366
2021-09-13,2021,37,2021 W37,9,2021 M 9,13,0,Mon,8,13787.461006081203,0.012055945058381985,166.22087238389898
2021-09-20,2021,38,2021 W38,9,2021 M 9,20,0,Mon,8,13394.2108491677,0.012055945058381985,161.4798700979497
2021-09-27,2021,39,2021 W39,9,2021 M 9,27,0,Mon,8,12955.461228723118,0.012055945058381985,156.19032877948388
2021-10-04,2021,40,2021 W40,10,2021 M10,4,0,Mon,8,12474.64237888123,0.012055945058381985,150.39360314275567
2021-10-11,2021,41,2021 W41,10,2021 M10,11,0,Mon,8,11955.899936302148,0.012055945058381985,144.13967275557138
2021-10-18,2021,42,2021 W42,10,2021 M10,18,0,Mon,8,11404.128472346118,0.012055945058381985,137.48754630133448
2021-10-25,2021,43,2021 W43,10,2021 M10,25,0,Mon,8,10825.005025247476,0.012055945058381985,130.50566584109245
2021-11-01,2021,44,2021 W44,11,2021 M11,1,0,Mon,8,10225.022632288443,0.012055945058381985,123.27231107558181
2021-11-08,2021,45,2021 W45,11,2021 M11,8,0,Mon,8,9611.52386197302,0.012055945058381985,115.87600360727417
2021-11-15,2021,46,2021 W46,11,2021 M11,15,0,Mon,8,8992.734346200836,0.012055945058381985,108.41591120242192
2021-11-22,2021,47,2021 W47,11,2021 M11,22,0,Mon,8,8377.796312441054,0.012055945058381985,101.00225205310454
2021-11-29,2021,48,2021 W48,11,2021 M11,29,0,Mon,8,7776.802115906185,0.012055945058381985,93.75669903927373
2021-12-06,2021,49,2021 W49,12,2021 M12,6,0,Mon,8,7200.827771725955,0.012055945058381985,86.81278399079929
2021-12-13,2021,50,2021 W50,12,2021 M12,13,0,Mon,8,6661.966487121259,0.012055945058381985,80.31630194951593
2021-12-20,2021,51,2021 W51,12,2021 M12,20,0,Mon,8,6173.36219357787,0.012055945058381985,74.42571543126729
2021-12-27,2021,52,2021 W52,12,2021 M12,27,0,Mon,8,5749.243079020458,0.012055945058381985,69.31255868795353
2021-03-29,2021,13,2021 W13,3,2021 M 3,29,0,Mon,9,9916.789254223993,0.019861929211843203,196.9665661761643
2021-04-05,2021,14,2021 W14,4,2021 M 4,5,0,Mon,9,10373.039545103224,0.019861929211843203,206.02857715649046
2021-04-12,2021,15,2021 W15,4,2021 M 4,12,0,Mon,9,10828.901859085996,0.019861929211843203,215.08288216716332
2021-04-19,2021,16,2021 W16,4,2021 M 4,19,0,Mon,9,11280.696421834047,0.019861929211843203,224.05639379076075
2021-04-26,2021,17,2021 W17,4,2021 M 4,26,0,Mon,9,11724.654089362664,0.019861929211843203,232.87424955626918
2021-05-03,2021,18,2021 W18,5,2021 M 5,3,0,Mon,9,12156.94988021456,0.019861929211843203,241.4604779527473
2021-05-10,2021,19,2021 W19,5,2021 M 5,10,0,Mon,9,12573.736507633728,0.019861929211843203,249.7386644429897
2021-05-17,2021,20,2021 W20,5,2021 M 5,17,0,Mon,9,12971.17791173931,0.019861929211843203,257.6326174771903
2021-05-24,2021,21,2021 W21,5,2021 M 5,24,0,Mon,9,13345.482791699462,0.019861929211843203,265.0670345066063
2021-05-31,2021,22,2021 W22,5,2021 M 5,31,0,Mon,9,13692.938137905221,0.019861929211843203,271.9681679972216
2021-06-07,2021,23,2021 W23,6,2021 M 6,7,0,Mon,9,14009.942764144365,0.019861929211843203,278.2644914434103
2021-06-14,2021,24,2021 W24,6,2021 M 6,14,0,Mon,9,14293.040839775287,0.019861929211843203,283.88736538160066
2021-06-21,2021,25,2021 W25,6,2021 M 6,21,0,Mon,9,14538.955421900844,0.019861929211843203,288.7717034039385
2021-06-28,2021,26,2021 W26,6,2021 M 6,28,0,Mon,9,14744.621987542245,0.019861929211843203,292.8566381719509
2021-07-05,2021,27,2021 W27,7,2021 M 7,5,0,Mon,9,14907.221965812892,0.019861929211843203,296.08618743020975
2021-07-12,2021,28,2021 W28,7,2021 M 7,12,0,Mon,9,15024.21627009226,0.019861929211843203,298.4099200199954
2021-07-19,2021,29,2021 W29,7,2021 M 7,19,0,Mon,9,15093.378830199763,0.019861929211843203,299.78362189296047
2021-07-26,2021,30,2021 W30,7,2021 M 7,26,0,Mon,9,15112.830124568613,0.019861929211843203,300.1699621247933
2021-08-02,2021,31,2021 W31,8,2021 M 8,2,0,Mon,9,15081.070712419678,0.019861929211843203,299.53915892888136
2021-08-09,2021,32,2021 W32,8,2021 M 8,9,0,Mon,9,14997.014765935355,0.019861929211843203,297.8696456699753
2021-08-16,2021,33,2021 W33,8,2021 M 8,16,0,Mon,9,14860.023602433455,0.019861929211843203,295.1487368778525
2021-08-23,2021,34,2021 W34,8,2021 M 8,23,0,Mon,9,14669.939216541028,0.019861929211843203,291.37329426098046
2021-08-30,2021,35,2021 W35,8,2021 M 8,30,0,Mon,9,14427.117812368251,0.019861929211843203,286.55039272018035
2021-09-06,2021,36,2021 W36,9,2021 M 9,6,0,Mon,9,14132.463335682305,0.019861929211843203,280.69798636229143
2021-09-13,2021,37,2021 W37,9,2021 M 9,13,0,Mon,9,13787.461006081203,0.019861929211843203,273.8455745138333
2021-09-20,2021,38,2021 W38,9,2021 M 9,20,0,Mon,9,13394.2108491677,0.019861929211843203,266.03486773467114
2021-09-27,2021,39,2021 W39,9,2021 M 9,27,0,Mon,9,12955.461228723118,0.019861929211843203,257.32045383167775
2021-10-04,2021,40,2021 W40,10,2021 M10,4,0,Mon,9,12474.64237888123,0.019861929211843203,247.7704638723983
2021-10-11,2021,41,2021 W41,10,2021 M10,11,0,Mon,9,11955.899936302148,0.019861929211843203,237.46723819871394
2021-10-18,2021,42,2021 W42,10,2021 M10,18,0,Mon,9,11404.128472346118,0.019861929211843203,226.50799244050415
2021-10-25,2021,43,2021 W43,10,2021 M10,25,0,Mon,9,10825.005025247476,0.019861929211843203,215.0054835293123
2021-11-01,2021,44,2021 W44,11,2021 M11,1,0,Mon,9,10225.022632288443,0.019861929211843203,203.0886757120077
2021-11-08,2021,45,2021 W45,11,2021 M11,8,0,Mon,9,9611.52386197302,0.019861929211843203,190.90340656444994
2021-11-15,2021,46,2021 W46,11,2021 M11,15,0,Mon,9,8992.734346200836,0.019861929211843203,178.61305300515207
2021-11-22,2021,47,2021 W47,11,2021 M11,22,0,Mon,9,8377.796312441054,0.019861929211843203,166.39919730894525
2021-11-29,2021,48,2021 W48,11,2021 M11,29,0,Mon,9,7776.802115906185,0.019861929211843203,154.46229312064108
2021-12-06,2021,49,2021 W49,12,2021 M12,6,0,Mon,9,7200.827771725955,0.019861929211843203,143.02233146869554
2021-12-13,2021,50,2021 W50,12,2021 M12,13,0,Mon,9,6661.966487121259,0.019861929211843203,132.31950677887417
2021-12-20,2021,51,2021 W51,12,2021 M12,20,0,Mon,9,6173.36219357787,0.019861929211843203,122.61488288791273
2021-12-27,2021,52,2021 W52,12,2021 M12,27,0,Mon,9,5749.243079020458,0.019861929211843203,114.1910590571838
2021-03-29,2021,13,2021 W13,3,2021 M 3,29,0,Mon,10,9916.789254223993,0.023141028982485403,229.48470754519724
2021-04-05,2021,14,2021 W14,4,2021 M 4,5,0,Mon,10,10373.039545103224,0.023141028982485403,240.0428087497009
2021-04-12,2021,15,2021 W15,4,2021 M 4,12,0,Mon,10,10828.901859085996,0.023141028982485403,250.59193176959909
2021-04-19,2021,16,2021 W16,4,2021 M 4,19,0,Mon,10,11280.696421834047,0.023141028982485403,261.04692284028107
2021-04-26,2021,17,2021 W17,4,2021 M 4,26,0,Mon,10,11724.654089362664,0.023141028982485403,271.3205600915574
2021-05-03,2021,18,2021 W18,5,2021 M 5,3,0,Mon,10,12156.94988021456,0.023141028982485403,281.3243295166676
2021-05-10,2021,19,2021 W19,5,2021 M 5,10,0,Mon,10,12573.736507633728,0.023141028982485403,290.9692009412869
2021-05-17,2021,20,2021 W20,5,2021 M 5,17,0,Mon,10,12971.17791173931,0.023141028982485403,300.1664039925339
2021-05-24,2021,21,2021 W21,5,2021 M 5,24,0,Mon,10,13345.482791699462,0.023141028982485403,308.8282040679775
2021-05-31,2021,22,2021 W22,5,2021 M 5,31,0,Mon,10,13692.938137905221,0.023141028982485403,316.86867830464445
2021-06-07,2021,23,2021 W23,6,2021 M 6,7,0,Mon,10,14009.942764144365,0.023141028982485403,324.2044915480264
2021-06-14,2021,24,2021 W24,6,2021 M 6,14,0,Mon,10,14293.040839775287,0.023141028982485403,330.75567232108745
2021-06-21,2021,25,2021 W25,6,2021 M 6,21,0,Mon,10,14538.955421900844,0.023141028982485403,336.4463887932707
2021-06-28,2021,26,2021 W26,6,2021 M 6,28,0,Mon,10,14744.621987542245,0.023141028982485403,341.2057247495066
2021-07-05,2021,27,2021 W27,7,2021 M 7,5,0,Mon,10,14907.221965812892,0.023141028982485403,344.9684555592192
2021-07-12,2021,28,2021 W28,7,2021 M 7,12,0,Mon,10,15024.21627009226,0.023141028982485403,347.6758241453337
2021-07-19,2021,29,2021 W29,7,2021 M 7,19,0,Mon,10,15093.378830199763,0.023141028982485403,349.2763169532843
2021-07-26,2021,30,2021 W30,7,2021 M 7,26,0,Mon,10,15112.830124568613,0.023141028982485403,349.72643992002077
2021-08-02,2021,31,2021 W31,8,2021 M 8,2,0,Mon,10,15081.070712419678,0.023141028982485403,348.99149444301554
2021-08-09,2021,32,2021 W32,8,2021 M 8,9,0,Mon,10,14997.014765935355,0.023141028982485403,347.0463533492716
2021-08-16,2021,33,2021 W33,8,2021 M 8,16,0,Mon,10,14860.023602433455,0.023141028982485403,343.8762368643297
2021-08-23,2021,34,2021 W34,8,2021 M 8,23,0,Mon,10,14669.939216541028,0.023141028982485403,339.47748858127517
2021-08-30,2021,35,2021 W35,8,2021 M 8,30,0,Mon,10,14427.117812368251,0.023141028982485403,333.8583514297451
2021-09-06,2021,36,2021 W36,9,2021 M 9,6,0,Mon,10,14132.463335682305,0.023141028982485403,327.03974364493655
2021-09-13,2021,37,2021 W37,9,2021 M 9,13,0,Mon,10,13787.461006081203,0.023141028982485403,319.05603473661245
2021-09-20,2021,38,2021 W38,9,2021 M 9,20,0,Mon,10,13394.2108491677,0.023141028982485403,309.95582145811017
2021-09-27,2021,39,2021 W39,9,2021 M 9,27,0,Mon,10,12955.461228723118,0.023141028982485403,299.8027037753476
2021-10-04,2021,40,2021 W40,10,2021 M10,4,0,Mon,10,12474.64237888123,0.023141028982485403,288.6760608358312
2021-10-11,2021,41,2021 W41,10,2021 M10,11,0,Mon,10,11955.899936302148,0.023141028982485403,276.6718269376634
2021-10-18,2021,42,2021 W42,10,2021 M10,18,0,Mon,10,11404.128472346118,0.023141028982485403,263.9032674985485
2021-10-25,2021,43,2021 W43,10,2021 M10,25,0,Mon,10,10825.005025247476,0.023141028982485403,250.50175502480198
2021-11-01,2021,44,2021 W44,11,2021 M11,1,0,Mon,10,10225.022632288443,0.023141028982485403,236.61754508035605
2021-11-08,2021,45,2021 W45,11,2021 M11,8,0,Mon,10,9611.52386197302,0.023141028982485403,222.42055225576772
2021-11-15,2021,46,2021 W46,11,2021 M11,15,0,Mon,10,8992.734346200836,0.023141028982485403,208.10112613722546
2021-11-22,2021,47,2021 W47,11,2021 M11,22,0,Mon,10,8377.796312441054,0.023141028982485403,193.8708272755578
2021-11-29,2021,48,2021 W48,11,2021 M11,29,0,Mon,10,7776.802115906185,0.023141028982485403,179.96320315523883
2021-12-06,2021,49,2021 W49,12,2021 M12,6,0,Mon,10,7200.827771725955,0.023141028982485403,166.6345641633961
2021-12-13,2021,50,2021 W50,12,2021 M12,13,0,Mon,10,6661.966487121259,0.023141028982485403,154.16475955881953
2021-12-20,2021,51,2021 W51,12,2021 M12,20,0,Mon,10,6173.36219357787,0.023141028982485403,142.85795344096516
2021-12-27,2021,52,2021 W52,12,2021 M12,27,0,Mon,10,5749.243079020458,0.023141028982485403,133.04340071896604
2021-03-29,2021,13,2021 W13,3,2021 M 3,29,0,Mon,11,9916.789254223993,0.02430410758965805,241.01871297862476
2021-04-05,2021,14,2021 W14,4,2021 M 4,5,0,Mon,11,10373.039545103224,0.02430410758965805,252.10746913596634
2021-04-12,2021,15,2021 W15,4,2021 M 4,12,0,Mon,11,10828.901859085996,0.02430410758965805,263.18679586107413
2021-04-19,2021,16,2021 W16,4,2021 M 4,19,0,Mon,11,11280.696421834047,0.02430410758965805,274.1672595225253
2021-04-26,2021,17,2021 W17,4,2021 M 4,26,0,Mon,11,11724.654089362664,0.02430410758965805,284.95725443939443
2021-05-03,2021,18,2021 W18,5,2021 M 5,3,0,Mon,11,12156.94988021456,0.02430410758965805,295.46381785081525
2021-05-10,2021,19,2021 W19,5,2021 M 5,10,0,Mon,11,12573.736507633728,0.02430410758965805,305.5934448855414
2021-05-17,2021,20,2021 W20,5,2021 M 5,17,0,Mon,11,12971.17791173931,0.02430410758965805,315.25290353150825
2021-05-24,2021,21,2021 W21,5,2021 M 5,24,0,Mon,11,13345.482791699462,0.02430410758965805,324.3500496053938
2021-05-31,2021,22,2021 W22,5,2021 M 5,31,0,Mon,11,13692.938137905221,0.02430410758965805,332.7946417221805
2021-06-07,2021,23,2021 W23,6,2021 M 6,7,0,Mon,11,14009.942764144365,0.02430410758965805,340.49915626471596
2021-06-14,2021,24,2021 W24,6,2021 M 6,14,0,Mon,11,14293.040839775287,0.02430410758965805,347.379602353275
2021-06-21,2021,25,2021 W25,6,2021 M 6,21,0,Mon,11,14538.955421900844,0.02430410758965805,353.35633681512036
2021-06-28,2021,26,2021 W26,6,2021 M 6,28,0,Mon,11,14744.621987542245,0.02430410758965805,358.3548791540644
2021-07-05,2021,27,2021 W27,7,2021 M 7,5,0,Mon,11,14907.221965812892,0.02430410758965805,362.30672652003034
2021-07-12,2021,28,2021 W28,7,2021 M 7,12,0,Mon,11,15024.21627009226,0.02430410758965805,365.1501686786132
2021-07-19,2021,29,2021 W29,7,2021 M 7,19,0,Mon,11,15093.378830199763,0.02430410758965805,366.8311029806422
2021-07-26,2021,30,2021 W30,7,2021 M 7,26,0,Mon,11,15112.830124568613,0.02430410758965805,367.3038493317408
2021-08-02,2021,31,2021 W31,8,2021 M 8,2,0,Mon,11,15081.070712419678,0.02430410758965805,366.5319651618888
2021-08-09,2021,32,2021 W32,8,2021 M 8,9,0,Mon,11,14997.014765935355,0.02430410758965805,364.4890603949833
2021-08-16,2021,33,2021 W33,8,2021 M 8,16,0,Mon,11,14860.023602433455,0.02430410758965805,361.1596124184007
2021-08-23,2021,34,2021 W34,8,2021 M 8,23,0,Mon,11,14669.939216541028,0.02430410758965805,356.5397810525571
2021-08-30,2021,35,2021 W35,8,2021 M 8,30,0,Mon,11,14427.117812368251,0.02430410758965805,350.63822352047004
2021-09-06,2021,36,2021 W36,9,2021 M 9,6,0,Mon,11,14132.463335682305,0.02430410758965805,343.4769094173204
